scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
Hmel215003o,6900001,6950000,6925430,48334,2728,93.528,60.0117,0.2183,0.1857,0.1047
Hmel215003o,6925001,6975000,6950001,49991,3387,86.385,64.1503,0.1477,0.0786,0.0512
Hmel215003o,6950001,7000000,6974984,49627,3144,56.7366,51.5721,0.0477,0.0213,0.0125
Hmel215003o,6975001,7025000,7000158,49498,3104,60.601,58.6538,0.0163,0.0164,0.0064
Hmel215003o,7000001,7050000,7025018,49698,3360,74.1811,69.8103,0.0304,0.0376,0.0159
Hmel215003o,7025001,7075000,7049995,49341,3623,85.2939,78.3797,0.0422,0.0486,0.0222
Hmel215003o,7050001,7100000,7075019,48858,3441,92.3053,73.6491,0.1124,0.1184,0.0583
Hmel215003o,7075001,7125000,7100158,49325,3407,99.3725,78.4471,0.1177,0.1257,0.0637
Hmel215003o,7100001,7150000,7125005,49956,3566,100.2222,77.1674,0.13,0.1291,0.0645
Hmel215003o,7125001,7175000,7149865,49422,3331,90.0804,69.3443,0.1301,0.1395,0.0662
Hmel215003o,7150001,7200000,7175074,49018,3367,91.8277,76.6409,0.0901,0.1068,0.052
Hmel215003o,7175001,7225000,7200149,49557,3234,80.1859,70.9188,0.0613,0.0688,0.0324
Hmel215003o,7200001,7250000,7225005,49981,3108,64.296,66.6432,-0.0179,-0.0185,-0.008
Hmel215003o,7225001,7275000,7249979,49927,2984,77.241,71.1632,0.041,0.0379,0.0184
Hmel215003o,7250001,7300000,7275007,49863,2755,79.5843,60.1705,0.1389,0.1237,0.0632
Hmel215003o,7275001,7325000,7299957,49765,2421,68.6761,47.1354,0.186,0.1834,0.0849
Hmel215003o,7300001,7350000,7325009,49816,2436,79.5387,57.9207,0.1573,0.1782,0.0802
Hmel215003o,7325001,7375000,7349962,49853,2781,88.8063,67.2685,0.138,0.1422,0.0694
Hmel215003o,7350001,7400000,7374972,49451,2730,75.8548,52.3888,0.183,0.1678,0.0854
Hmel215003o,7375001,7425000,7399886,48115,2301,57.0687,43.7947,0.1316,0.1256,0.0648
Hmel215003o,7400001,7450000,7425480,48514,2367,57.727,58.0135,-0.0025,-0.0027,-0.0012
Hmel215003o,7425001,7475000,7449931,49748,3162,76.6744,76.6216,0.0003,0.0004,0.0002
Hmel215003o,7450001,7500000,7475031,49718,3300,76.2902,65.6402,0.075,0.0594,0.0292
Hmel215003o,7475001,7525000,7500014,49950,2836,60.1842,53.2974,0.0607,0.0305,0.0171
Hmel215003o,7500001,7550000,7524990,49906,2762,79.5413,58.0375,0.1563,0.0975,0.0527
Hmel215003o,7525001,7575000,7550026,49859,2638,89.3675,58.789,0.2064,0.1865,0.0953
Hmel215003o,7550001,7600000,7575014,49951,2643,81.3962,60.5004,0.1473,0.095,0.0565
Hmel215003o,7575001,7625000,7599752,49342,2819,88.3652,56.0003,0.2242,0.1073,0.0692
Hmel215003o,7600001,7650000,7625062,49189,2752,88.2053,52.7501,0.2515,0.1121,0.0747
Hmel215003o,7625001,7675000,7650043,49817,2939,80.8483,55.5285,0.1857,0.0928,0.0581
Hmel215003o,7650001,7700000,7674958,49799,2739,67.6386,54.0678,0.1115,0.0783,0.0423
Hmel215003o,7675001,7725000,7699934,49566,2730,69.1891,54.6578,0.1173,0.0922,0.0452
Hmel215003o,7700001,7750000,7725022,49733,3167,79.1534,66.8256,0.0844,0.073,0.0364
Hmel215003o,7725001,7775000,7749890,49707,3089,81.7992,65.8503,0.108,0.1125,0.0592
Hmel215003o,7750001,7800000,7775033,49708,2932,79.1113,64.4665,0.102,0.0839,0.0476
Hmel215003o,7775001,7825000,7799998,49983,2649,64.4337,49.2976,0.1331,0.0703,0.0396
Hmel215003o,7800001,7850000,7825001,49978,2079,38.3816,22.5389,0.2601,0.1185,0.0588
Hmel215003o,7825001,7875000,7850000,49979,2401,49.7717,39.3526,0.1169,0.0987,0.0456
Hmel215003o,7850001,7900000,7874964,49835,2749,65.1724,50.7998,0.1239,0.0919,0.0474
Hmel215003o,7875001,7925000,7899794,49339,2114,41.8894,51.1276,-0.0993,-0.0637,-0.0304
Hmel215003o,7900001,7950000,7924795,48483,1045,18.5738,33.5971,-0.288,-0.1689,-0.0755
Hmel215003o,7925001,7975000,7950051,47993,924,31.7192,15.7844,0.3354,0.1665,0.1041
Hmel215003o,7950001,8000000,7975185,48597,1774,63.5201,26.1545,0.4167,0.2088,0.1292
Hmel215003o,7975001,8025000,8000127,49590,2748,94.3871,43.9194,0.3649,0.2179,0.1278
Hmel215003o,8000001,8050000,8024992,49973,3484,99.3876,79.8608,0.1089,0.0946,0.0503
Hmel215003o,8025001,8075000,8049998,49967,3433,85.2224,88.6044,-0.0195,-0.0227,-0.0107
Hmel215003o,8050001,8100000,8074980,49938,3683,99.7307,92.1603,0.0395,0.0436,0.0209
Hmel215003o,8075001,8125000,8099948,49566,3380,90.3591,85.0098,0.0305,0.0338,0.0163
Hmel215003o,8100001,8150000,8125119,49463,2758,77.6519,55.5914,0.1656,0.1637,0.0798
Hmel215003o,8125001,8175000,8150019,49728,2584,82.4499,52.4933,0.222,0.2162,0.1092
Hmel215003o,8150001,8200000,8174849,49440,2556,82.5037,66.4072,0.1081,0.1336,0.0628
Hmel215003o,8175001,8225000,8199945,48551,2289,63.0487,64.1494,-0.0087,-0.011,-0.0047
Hmel215003o,8200001,8250000,8224797,47238,2001,46.6557,53.4348,-0.0677,-0.0841,-0.0346
Hmel215003o,8225001,8275000,8249951,46468,2193,50.6241,56.7231,-0.0568,-0.0838,-0.03
Hmel215003o,8250001,8300000,8275547,48076,2543,60.3887,58.2797,0.0178,0.0239,0.0094
Hmel215003o,8275001,8325000,8299887,49520,2846,75.4117,67.3218,0.0567,0.0618,0.0271
Hmel215003o,8300001,8350000,8324969,49538,2850,86.0265,72.1435,0.0878,0.0886,0.0411
Hmel215003o,8325001,8375000,8349874,49434,2730,91.6423,66.3139,0.1604,0.1653,0.0828
Hmel215003o,8350001,8400000,8375063,49478,2759,86.0151,66.5235,0.1278,0.133,0.0636
Hmel215003o,8375001,8425000,8399994,49546,2633,69.162,60.953,0.0631,0.0577,0.028
Hmel215003o,8400001,8450000,8424894,48604,2253,68.0853,51.1408,0.1421,0.1202,0.066
Hmel215003o,8425001,8475000,8450273,48955,2616,91.0943,64.7256,0.1692,0.1747,0.0901
Hmel215003o,8450001,8500000,8474961,49803,2854,90.2408,76.4498,0.0827,0.0817,0.0409
Hmel215003o,8475001,8525000,8499976,49678,2890,108.4645,68.5013,0.2258,0.1848,0.1026
Hmel215003o,8500001,8550000,8525004,49857,3161,108.9507,75.0406,0.1843,0.1436,0.0818
Hmel215003o,8525001,8575000,8549999,49991,3047,90.1044,83.6877,0.0369,0.0293,0.0164
Hmel215003o,8550001,8600000,8574915,49789,2846,85.6668,76.0567,0.0594,0.052,0.0269
Hmel215003o,8575001,8625000,8599730,48535,2807,66.0397,69.0453,-0.0222,-0.023,-0.0102
Hmel215003o,8600001,8650000,8625363,48731,3212,77.7578,79.4807,-0.011,-0.0126,-0.0057
Hmel215003o,8625001,8675000,8649757,48953,3015,79.6216,73.0479,0.0431,0.0467,0.0228
Hmel215003o,8650001,8700000,8675287,48814,2937,78.461,65.2884,0.0916,0.0796,0.0427
Hmel215003o,8675001,8725000,8700036,49755,3314,89.0161,79.6377,0.0556,0.0491,0.026
Hmel215003o,8700001,8750000,8725009,49817,3201,87.5827,82.7726,0.0282,0.0308,0.014
Hmel215003o,8725001,8775000,8750032,49902,3153,83.1884,79.3262,0.0238,0.0251,0.0111
Hmel215003o,8750001,8800000,8774967,49804,3160,79.7395,76.0266,0.0238,0.0235,0.0109
Hmel215003o,8775001,8825000,8800046,49769,2884,79.0407,73.0671,0.0393,0.0441,0.0194
Hmel215003o,8800001,8850000,8823978,46742,2394,67.3754,62.2428,0.0396,0.0414,0.0182
Hmel215003o,8825001,8875000,8850674,46792,2630,60.637,61.0467,-0.0034,-0.003,-0.0014
Hmel215003o,8850001,8900000,8874996,49979,3249,75.8513,64.8257,0.0784,0.0693,0.0302
Hmel215003o,8875001,8925000,8900002,49953,3236,80.2737,68.2723,0.0808,0.0657,0.0315
Hmel215003o,8900001,8950000,8924992,49909,3417,87.2323,86.0056,0.0071,0.0072,0.0034
Hmel215003o,8925001,8975000,8949777,49439,3808,97.913,90.4742,0.0395,0.0417,0.02
Hmel215003o,8950001,9000000,8973659,46517,3016,78.3176,67.4568,0.0745,0.0714,0.0319
Hmel215003o,8975001,9025000,8999321,41315,1599,45.5565,35.5349,0.1236,0.1383,0.0486
Hmel215003o,9000001,9050000,9027010,43298,1269,36.01,25.9545,0.1623,0.1368,0.0601
Hmel215003o,9025001,9075000,9049121,43452,1397,41.1842,27.8148,0.1938,0.16,0.0722
Hmel215003o,9050001,9100000,9076986,41283,1970,60.051,43.8409,0.156,0.1606,0.0769
Hmel215003o,9075001,9125000,9101498,46818,3250,96.0133,81.2529,0.0833,0.0752,0.0395
Hmel215003o,9100001,9150000,9124999,49972,3333,100.5716,78.2279,0.125,0.1078,0.0568
Hmel215003o,9125001,9175000,9149611,48801,3057,85.2543,57.9605,0.1906,0.1626,0.0839
Hmel215003o,9150001,9200000,9175137,48585,2980,68.6347,62.2555,0.0487,0.0371,0.0198
Hmel215003o,9175001,9225000,9199936,49514,3004,59.2128,61.9774,-0.0228,-0.0183,-0.0093
Hmel215003o,9200001,9250000,9224677,46861,2841,57.6655,57.345,0.0028,0.0028,0.0013
Hmel215003o,9225001,9275000,9250920,46215,2499,55.9708,54.7246,0.0113,0.0111,0.0055
Hmel215003o,9250001,9300000,9274959,48162,2692,60.604,64.5328,-0.0314,-0.0315,-0.0151
Hmel215003o,9275001,9325000,9300257,49039,3272,78.3064,93.2522,-0.0871,-0.1112,-0.0471
Hmel215003o,9300001,9350000,9325001,49926,3089,78.4118,83.1107,-0.0291,-0.0348,-0.0157
Hmel215003o,9325001,9375000,9349997,49590,2804,78.1391,65.6853,0.0866,0.0895,0.0442
Hmel215003o,9350001,9400000,9374634,48378,2766,78.0294,61.9689,0.1147,0.1253,0.0618
Hmel215003o,9375001,9425000,9400126,48721,2962,73.6842,66.3321,0.0525,0.0601,0.0266
Hmel215003o,9400001,9450000,9424999,49980,3409,81.8295,71.6841,0.0661,0.0708,0.0318
Hmel215003o,9425001,9475000,9449955,49745,2684,77.3803,45.0536,0.264,0.2455,0.1275
Hmel215003o,9450001,9500000,9474952,49253,2526,72.7055,54.7186,0.1412,0.1357,0.0702
Hmel215003o,9475001,9525000,9498947,47014,3907,102.5637,98.4321,0.0206,0.0262,0.0129
Hmel215003o,9500001,9550000,9524983,46861,4219,113.0361,99.468,0.0638,0.1016,0.0488
Hmel215003o,9525001,9575000,9550108,48689,4342,108.2387,100.3269,0.0379,0.0745,0.0325
Hmel215003o,9550001,9600000,9575204,49180,5937,147.2655,142.5641,0.0162,0.0364,0.0142
Hmel215003o,9575001,9625000,9600010,49752,6663,177.0113,170.6204,0.0184,0.0436,0.0168
Hmel215003o,9600001,9650000,9625026,49913,6302,184.5935,186.4751,-0.0051,-0.0121,-0.0047
Hmel215003o,9625001,9675000,9649977,49923,5885,170.8424,173.9462,-0.009,-0.0207,-0.0081
Hmel215003o,9650001,9700000,9674904,49558,5567,153.1607,141.8694,0.0383,0.0822,0.0367
Hmel215003o,9675001,9725000,9700072,49634,6057,169.7546,153.3782,0.0507,0.1084,0.0496
Hmel215003o,9700001,9750000,9724928,49813,6328,171.791,157.1893,0.0444,0.088,0.0416
Hmel215003o,9725001,9775000,9749982,49710,5701,146.75,125.9368,0.0763,0.1254,0.0657
Hmel215003o,9750001,9800000,9774945,49585,5133,123.0936,100.6713,0.1002,0.1438,0.0737
Hmel215003o,9775001,9825000,9799393,47742,3895,86.1459,75.2768,0.0673,0.082,0.035
Hmel215003o,9800001,9850000,9825294,47890,2984,72.3155,59.7898,0.0948,0.0809,0.0355
Hmel215003o,9825001,9875000,9850051,49810,2826,80.3419,53.0256,0.2048,0.1359,0.0687
Hmel215003o,9850001,9900000,9875008,49973,3175,87.5735,68.5388,0.1219,0.0769,0.0347
Hmel215003o,9875001,9925000,9900000,50000,3657,106.2979,82.1111,0.1284,0.0826,0.0366
Hmel215003o,9900001,9950000,9924991,49968,3359,131.6109,75.0863,0.2735,0.1894,0.0912
Hmel215003o,9925001,9975000,9949977,49735,2896,112.1836,68.8291,0.2395,0.1772,0.086
Hmel215003o,9950001,10000000,9975087,49765,2769,74.7719,63.1938,0.0839,0.0605,0.0281
Hmel215003o,9975001,10025000,9999862,49705,2436,38.5134,35.5762,0.0396,0.0118,0.0072
Hmel215003o,10000001,10050000,10024508,48344,2146,60.1425,11.7439,0.6733,0.163,0.1088
Hmel215003o,10025001,10075000,10050125,48156,2428,118.266,20.3431,0.7065,0.3777,0.1998
Hmel215003o,10050001,10100000,10075123,48919,1989,87.1811,14.8502,0.7089,0.3878,0.187
Hmel215003o,10075001,10125000,10099580,45841,1484,40.7903,5.1334,0.7764,0.3013,0.148
Hmel215003o,10100001,10150000,10126192,44447,1470,35.7541,4.592,0.7724,0.2126,0.1238
Hmel215003o,10125001,10175000,10147418,40883,1266,50.9355,4.7882,0.8281,0.2293,0.1518
